"device_info_serial","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl","frameid"
6387,"2023-05-02 12:04:50","52.6105037","4.943492",-4,NULL,"28.4",12,"2.1","11","20","23","-0.01","-0.01","-0.01","23","0101000020E6100000892650C422C6134023CB38FC244E4A40",0,"0.017320508075688773","0.009445666339167087","-74.4759115598775","0",NULL
6387,"2023-05-02 12:04:57","52.6105045","4.9434932",-4,NULL,"28.4",12,"3","11","20","22","-0.02","0","-0.04","26","0101000020E610000059FED71423C61340C9C7EE02254E4A40",0,"0.044721359549995794","0.008631609282378529","168.482398438","0",NULL
6387,"2023-05-02 12:05:03","52.6105053","4.9434952",-4,NULL,"28.5",12,"2.9","11","20","22","-0.01","0.01","-0.04","23","0101000020E61000005FBB0F9B23C6134070C4A409254E4A40",0,"0.042426406871192854","0.020202765753771935","147.602179840043","0",NULL
6387,"2023-05-02 12:05:09","52.610506","4.9434979",-4,NULL,"28.6",12,"2.7","11","19","22","-0.01","-0.01","0","16","0101000020E6100000F360415024C613408201840F254E4A40",0,"0.01414213562373095","0.012521816243250168","-46.6202091003345","0",NULL
6387,"2023-05-02 12:05:15","52.6105065","4.9434996",-4,NULL,"28.8",12,"2.6","11","19","21","-0.03","-0.01","-0.06","26","0101000020E6100000052857C224C613406ABFB513254E4A40",0,"0.06782329983125268","0.014088208629696907","-148.421108582592","0",NULL
6387,"2023-05-02 12:05:21","52.6105055","4.9435025",-3,NULL,"28.9",12,"2.4","11","19","21","-0.02","-0.01","-0.06","26","0101000020E6100000E7C6F48425C613409A43520B254E4A40",0,"0.06403124237432849","0.02155464292296114","-157.52667142387","1",NULL
6387,"2023-05-02 12:05:27","52.6105037","4.9435042",-3,NULL,"29",12,"2.3","11","19","21","-0.01","0","-0.03","26","0101000020E6100000F88D0AF725C6134023CB38FC244E4A40",0,"0.03162277660168379","0.010337182247442131","175.218126770497","1",NULL
6387,"2023-05-02 12:05:33","52.6105022","4.9435044",-3,NULL,"29",12,"2.2","11","19","21","-0.03","-0.02","-0.07","27","0101000020E61000004687760426C613406A91A3EF244E4A40",0,"0.07874007874011811","0.024557887437559812","-135.081268995516","1",NULL
6387,"2023-05-02 12:05:39","52.6104997","4.9435045",-3,NULL,"29.1",12,"2.1","11","19","22","0.01","-0.01","-0.01","16","0101000020E6100000ED832C0B26C61340E1DBAADA244E4A40",0,"0.017320508075688773","0.017150782210848408","-140.86575875562","1",NULL
6387,"2023-05-02 12:05:46","52.6104999","4.9435048",-3,NULL,"29",12,"3","11","20","22","-0.03","-0.04","-0.07","34","0101000020E6100000E1794E1F26C613400B5B58DC244E4A40",0,"0.08602325267042626","0.04056360193092521","-113.262440576992","1",NULL
6387,"2023-05-02 12:05:52","52.6104998","4.9435036",-3,NULL,"29",12,"2.8","11","20","22","-0.03","-0.04","-0.04","25","0101000020E610000010A2C6CE25C61340769B81DB244E4A40",0,"0.06403124237432849","0.037330684799151165","-86.6266993560332","1",NULL
6387,"2023-05-02 12:05:58","52.6104986","4.9435031",-3,NULL,"29",11,"2.7","11","21","22","-0.02","0","-0.02","24","0101000020E6100000CFB238AD25C613407CA070D1244E4A40",0,"0.0282842712474619","0.004069748612953554","25.0546576784869","1",NULL
6387,"2023-05-02 12:06:04","52.6105019","4.9435022",-3,NULL,"29",11,"2.6","11","21","22","-0.31","-0.06","0.07","24","0101000020E6100000F3D0D27025C61340AC521FED244E4A40",0,"0.3234192325759246","0.2938668571880751","-6.46004628704538","1",NULL
6387,"2023-05-02 12:06:10","52.6105059","4.9434971",-4,NULL,"29",12,"2.4","11","22","23","-0.11","-0.01","-0.04","30","0101000020E6100000BE7B911A24C61340ED41AD0E254E4A40",0,"0.1174734012447073","0.06347005782012553","-0.436686285728312","0",NULL
6387,"2023-05-02 12:06:16","52.6105031","4.9434951",-4,NULL,"29",12,"2.3","11","21","23","-0.06","0.01","-0.04","26","0101000020E6100000B8BE599423C61340A64D30F7244E4A40",0,"0.07280109889280519","0.02713263348432123","33.9002631915747","0",NULL
6387,"2023-05-02 12:06:22","52.6105011","4.9434935",-4,NULL,"29.1",11,"2.1","12","21","22","-0.07","0","-0.04","26","0101000020E61000004DF4F92823C61340055669E6244E4A40",0,"0.0806225774829855","0.03169993354420809","10.9696087219084","0",NULL
6387,"2023-05-02 12:06:29","52.6104987","4.9434913",-4,NULL,"29.1",11,"3","12","21","23","-0.08","0.02","-0.04","27","0101000020E6100000FA3D569522C61340116047D2244E4A40",0,"0.09165151389911681","0.04623951395613203","35.4513649475547","0",NULL
6387,"2023-05-02 12:06:35","52.6104971","4.9434899",-4,NULL,"29.2",12,"2.9","11","22","23","-0.05","0","0.01","23","0101000020E6100000DD6C623722C61340C466DBC4244E4A40",0,"0.050990195135927854","0.045853703230439836","5.39177114596056","0",NULL
6387,"2023-05-02 12:06:41","52.6104962","4.9434885",-3,NULL,"29.3",11,"2.8","12","22","23","-0.06","0.01","-0.01","26","0101000020E6100000BF9B6ED921C6134088AA4EBD244E4A40",0,"0.06164414002968976","0.04345730240268197","20.3791679245832","1",NULL
6387,"2023-05-02 12:06:47","52.6104951","4.9434867",-3,NULL,"29.4",12,"2.6","11","22","23","-0.08","0.03","-0.02","26","0101000020E610000007D8A26021C61340236F14B4244E4A40",0,"0.08774964387392122","0.06137098945540499","36.8228361437926","1",NULL
6387,"2023-05-02 12:06:53","52.6104919","4.9434711",-3,NULL,"29.5",12,"2.5","11","22","23","0.21","-0.72","-0.11","21","0101000020E610000074E2BC491DC61340887C3C99244E4A40",0,"0.7580237463298891","0.7580211840505487","-104.027054551097","1",NULL
6387,"2023-05-02 12:06:59","52.6104815","4.943461",-3,NULL,"29.5",12,"2.3","11","21","23","0.01","-0.05","-0.09","39","0101000020E6100000B134F0A31AC6134011A8FE41244E4A40",0,"0.10344080432788601","0.07788414437824294","-139.408967077666","1",NULL
6387,"2023-05-02 12:07:05","52.610479","4.9434498",-3,NULL,"29.6",12,"2.1","11","21","23","0.13","-0.15","-0.17","25","0101000020E6100000C4AB51B417C6134088F2052D244E4A40",0,"0.2613426869074396","0.2533162204441641","-140.641867191152","1",NULL
6387,"2023-05-02 12:07:12","52.6104713","4.9434458",-3,NULL,"29.6",12,"3","11","21","23","0.07","0.01","-0.19","28","0101000020E6100000B931E2A716C61340C4526EEC234E4A40",0,"0.2027313493271329","0.17151344375215385","178.686783913414","1",NULL
6387,"2023-05-02 12:07:18","52.610473","4.9434485",-4,NULL,"29.7",12,"2.9","11","21","23","0.02","0.01","0.05","29","0101000020E61000004DD7135D17C61340A60BB1FA234E4A40",0,"0.05477225575051661","0.016111606116990536","30.7566235206303","0",NULL
6387,"2023-05-02 12:07:24","52.6104748","4.9434519",-4,NULL,"29.7",12,"2.8","11","21","23","0","-0.01","0.03","25","0101000020E610000071653F4118C613401D84CA09244E4A40",0,"0.03162277660168379","0.02136649656598434","-27.7931908399582","0",NULL
6387,"2023-05-02 12:07:30","52.6104761","4.9434544",-4,NULL,"29.7",12,"2.6","11","21","23","-0.02","0","0.04","25","0101000020E6100000B81105E918C61340AC3EB214244E4A40",0,"0.044721359549995794","0.04015762705684736","2.45972715562727","0",NULL
6387,"2023-05-02 12:07:36","52.6104777","4.9434552",-4,NULL,"29.7",12,"2.6","11","20","23","0.03","0.02","0.1","30","0101000020E6100000EDF6B41E19C61340F9371E22244E4A40",0,"0.1063014581273465","0.03960457040776249","25.9660853588594","0",NULL
6387,"2023-05-02 12:07:42","52.6104783","4.9434532",-4,NULL,"29.7",12,"2.4","11","20","23","0.02","0.01","0.04","31","0101000020E6100000E8397D9818C6134076B52627244E4A40",0,"0.045825756949558406","0.011327349451979381","46.6676713932652","0",NULL
6387,"2023-05-02 12:07:48","52.6104771","4.9434508",-4,NULL,"29.8",12,"2.2","11","20","24","0.03","0","0.02","27","0101000020E6100000478A6DF717C613407CBA151D244E4A40",0,"0.03605551275463989","0.011887010846049347","-167.438997602096","0",NULL
6387,"2023-05-02 12:07:55","52.6104756","4.9434479",-4,NULL,"29.8",12,"3","11","21","24","0.02","0","0.01","25","0101000020E610000065EBCF3417C61340C4808010244E4A40",0,"0.022360679774997897","0.009910109787463664","-169.984875362329","0",NULL
6387,"2023-05-02 12:08:01","52.6104761","4.9434503",-4,NULL,"29.9",12,"3","11","21","24","0.07","0.05","-0.11","16","0101000020E6100000069BDFD517C61340AC3EB214244E4A40",0,"0.1396424004376894","0.1330390952667443","160.786401796028","0",NULL
6387,"2023-05-02 12:08:07","52.610477","4.9434654",-4,NULL,"29.9",12,"2.8","11","21","23","0.05","0.1","0.04","19","0101000020E610000057A137CB1BC61340E8FA3E1C244E4A40",0,"0.11874342087037919","0.09785593754202909","103.074005474226","0",NULL
6387,"2023-05-02 12:08:13","52.6104762","4.9434632",-4,NULL,"29.9",12,"2.7","11","21","23","0","-0.04","0","20","0101000020E610000004EB93371BC6134041FE8815244E4A40",0,"0.04","0.03994520079355205","-86.0686973575777","0",NULL
6387,"2023-05-02 12:08:19","52.6104746","4.9434617",-4,NULL,"29.9",11,"2.5","11","21","22","-0.02","0","-0.02","23","0101000020E6100000401DEAD21AC61340F4041D08244E4A40",0,"0.0282842712474619","0.004069732790989005","25.0545380569399","0",NULL
6387,"2023-05-02 12:08:25","52.610474","4.9434604",-4,NULL,"29.9",12,"2.4","11","21","22","-0.03","0.01","-0.03","23","0101000020E6100000C948AC7B1AC6134077871403244E4A40",0,"0.04358898943540673","0.013451057323085665","68.8854547740283","0",NULL
6387,"2023-05-02 12:08:31","52.6104744","4.9434584",-4,NULL,"30",12,"2.3","11","21","22","-0.04","-0.01","-0.08","26","0101000020E6100000C38B74F519C61340CA856F06244E4A40",0,"0.09","0.01749004111796711","-158.127092639767","0",NULL
6387,"2023-05-02 12:08:37","52.6104762","4.9434552",-4,NULL,"30",11,"2.1","12","21","22","-0.03","-0.01","-0.03","25","0101000020E6100000EDF6B41E19C6134041FE8815244E4A40",0,"0.04358898943540673","0.009646436770199694","-49.8894838983715","0",NULL
6387,"2023-05-02 12:08:44","52.6104767","4.9434534",-4,NULL,"30.1",12,"2.9","11","21","22","-0.02","0","-0.06","27","0101000020E61000003533E9A518C6134029BCBA19244E4A40",0,"0.06324555320336758","0.020674389880671516","175.218181786895","0",NULL
6387,"2023-05-02 12:08:50","52.6104774","4.9434525",-4,NULL,"30.2",12,"2.9","11","21","22","-0.01","0.02","-0.04","25","0101000020E61000005951836918C613403BF9991F244E4A40",0,"0.045825756949558406","0.02732986737729864","130.482127604063","0",NULL
6387,"2023-05-02 12:08:56","52.6104789","4.9434537",-4,NULL,"30.2",12,"2.7","11","21","22","-0.05","-0.02","-0.04","27","0101000020E610000029290BBA18C61340F3322F2C244E4A40",0,"0.0670820393249937","0.022834173681630016","-43.1515202571178","0",NULL
6387,"2023-05-02 12:09:02","52.6104794","4.9434569",-4,NULL,"30.3",11,"2.6","12","23","23","-0.02","-0.02","-0.02","25","0101000020E6100000FFBDCA9019C61340DCF06030244E4A40",0,"0.034641016151377546","0.018891339789755268","-74.4759842028325","0",NULL
6387,"2023-05-02 12:09:08","52.610478","4.9434587",-4,NULL,"30.2",12,"2.4","11","22","22","0.01","-0.01","0.05","24","0101000020E6100000B78196091AC61340B876A224244E4A40",0,"0.051961524227066326","0.02553800960508187","-25.0784959681684","0",NULL
6387,"2023-05-02 12:09:14","52.6104768","4.9434582",-4,NULL,"30.3",11,"2.3","11","22","22","0.03","-0.02","0.04","24","0101000020E6100000769208E819C61340BE7B911A244E4A40",0,"0.053851648071345036","0.022591789715691955","-85.14652302254","0",NULL
6387,"2023-05-02 12:09:20","52.6104761","4.9434573",-3,NULL,"30.2",11,"2.2","11","22","22","0.03","-0.01","0.02","21","0101000020E61000009AB0A2AB19C61340AC3EB214244E4A40",0,"0.03741657386773942","0.016632824305006566","-131.02609750847","1",NULL
6387,"2023-05-02 12:09:27","52.6104754","4.9434555",-3,NULL,"30.2",12,"3","11","21","21","0","0","-0.04","24","0101000020E6100000E1ECD63219C613409A01D30E244E4A40",0,"0.04","0.024289223462901664","180.0","1",NULL
6387,"2023-05-02 12:09:33","52.6104844","4.9434669",-3,NULL,"30.3",12,"2.9","11","21","21","-0.61","0.53","0.44","32","0101000020E61000001B6FE12F1CC61340ED5B525A244E4A40",0,"0.9201086892318755","0.9200713269334334","39.1262584637403","1",NULL
6387,"2023-05-02 12:09:39","52.6104988","4.9434822",-3,NULL,"30.4",12,"2.7","11","21","21","-0.39","0.57","0.3","21","0101000020E6100000BA6EA53220C61340A61F1ED3244E4A40",0,"0.7529940238806679","0.7523032941060825","53.0850076838304","1",NULL
6387,"2023-05-02 12:09:45","52.6106006","4.9434777",-3,NULL,"30.4",12,"2.6","11","24","25","-3.2","-1.18","2.29","37","0101000020E61000006D05A8041FC6134080F51329284E4A40",0,"4.108101751417558","4.10423571813564","-12.665035688567","1",NULL
6387,"2023-05-02 12:09:51","52.6108223","4.9438631",-1,NULL,"31",12,"2.4","11","27","28","-2.87","3.96","2.57","49","0101000020E6100000CE9A690C84C613407115D56C2F4E4A40",0,"5.5247986388645876","5.5009379501434115","49.655119407524","3",NULL
6387,"2023-05-02 12:09:57","52.6109804","4.9443684",-2,NULL,"31.4",12,"2.3","11","29","30","-3.63","4.46","2.56","45","0101000020E6100000DE80858208C713409E3F129B344E4A40",0,"6.294608804365844","6.294203878619818","49.0829283764834","0",NULL
6387,"2023-05-02 12:10:03","52.6112286","4.9448092",-1,NULL,"31.5",12,"2.1","11","32","33","-4.2","3.64","2.4","54","0101000020E6100000F6D61B107CC713409FB01FBD3C4E4A40",0,"6.053891310553898","6.03762916493971","41.3458812650291","1",NULL
6387,"2023-05-02 12:10:10","52.6115761","4.9453424",-1,NULL,"31.6",12,"3","11","33","34","-4.68","5.11","4.87","52","0101000020E6100000AF168ED607C81340F3412A20484E4A40",0,"8.469439178599727","8.368187889580692","41.0398697382446","1",NULL
6387,"2023-05-02 12:10:16","52.611909","4.9456445",4,NULL,"31.5",12,"2.9","11","32","33","-4.37","1.47","5.54","34","0101000020E6100000B091240857C813406490BB08534E4A40",0,"7.207593218266414","6.970071377249999","15.317501782017","6",NULL
6387,"2023-05-02 12:10:22","52.6122117","4.9458834",8,NULL,"31.5",12,"2.8","11","31","33","-3.48","-0.68","4.41","38","0101000020E6100000305173A895C8134042DDF6F35C4E4A40",0,"5.65870126442455","5.492064775817608","-3.9407426763981","11",NULL
6387,"2023-05-02 12:10:28","52.6125713","4.9461696",5,NULL,"31.4",12,"2.7","11","31","32","-5.84","2.12","4.71","38","0101000020E6100000ABE001AFE0C81340EEFB81BC684E4A40",0,"7.796415843193588","7.789827191146119","19.6196691071636","7",NULL
6387,"2023-05-02 12:10:34","52.6130038","4.9463793",5,NULL,"31.3",12,"2.6","11","29","31","-5.88","2.46","4.77","23","0101000020E61000000C72BCA717C9134070A994E8764E4A40",0,"7.961086609251277","7.952861443794692","21.8341081128174","7",NULL
6387,"2023-05-02 12:10:40","52.6132971","4.9466759",11,NULL,"31.2",12,"2.4","11","29","31","-3.04","5.15","2.12","23","0101000020E61000003DA5396865C91340A69DF584804E4A40",0,"6.344958628706731","6.343914369161648","58.2224008866303","13",NULL
6387,"2023-05-02 12:10:46","52.6134528","4.9470612",20,NULL,"31",12,"2.3","11","29","31","0.89","6.25","0.87","32","0101000020E6100000F83D4569CAC91340DFD1109F854E4A40",0,"6.372715276865898","6.179606776806024","95.6138422228152","22",NULL
6387,"2023-05-02 12:10:58","52.6129221","4.946929",25,NULL,"30.8",12,"2.1","11","29","31","8.35","-0.78","-6.34","36","0101000020E610000033897AC1A7C91340713F3B3B744E4A40",0,"10.513158421711337","10.513123513796597","-171.812861374187","27",NULL
6387,"2023-05-02 12:11:05","52.6128671","4.9467438",30,NULL,"30.7",12,"3","11","29","31","2.83","6.7","-0.7","31","0101000020E610000058C3EA3477C91340AEA5DB6D724E4A40",0,"7.306770832590824","7.1497624819371906","115.911193952148","32",NULL
6387,"2023-05-02 12:11:11","52.6126156","4.9463206",34,NULL,"30.5",12,"2.9","11","28","31","-0.09","-5.35","2.85","46","0101000020E6100000D81F724408C913407C821F306A4E4A40",0,"6.062433504789969","5.747042603077174","-67.8342853797285","36",NULL
6387,"2023-05-02 12:11:17","52.6123076","4.9464878",33,NULL,"30.4",12,"2.7","11","29","32","8.29","-2.45","-7.03","31","0101000020E610000080400C1934C91340CF8B6E18604E4A40",0,"11.142149702817674","11.120205967386163","-163.514111127556","36",NULL
6387,"2023-05-02 12:11:23","52.6122986","4.9461793",36,NULL,"30.3",12,"2.5","11","29","32","-2.62","2.24","1.19","23","0101000020E6100000D39BF639E3C813407C31EFCC5F4E4A40",0,"3.646656002421945","3.609076659128591","42.9169267598751","39",NULL
6387,"2023-05-02 12:11:29","52.6119071","4.9460758",37,NULL,"30.2",12,"2.4","11","28","31","6.78","-8","-4.78","26","0101000020E6100000ED253218C8C813405958CBF8524E4A40",0,"11.524617130299818","11.52404167547147","-132.068779204692","40",NULL
6387,"2023-05-02 12:11:35","52.6120113","4.9459286",39,NULL,"30.1",12,"2.4","11","28","30","-3.66","4.72","1.06","22","0101000020E61000007E67C581A1C813402724E362564E4A40",0,"6.066102537873886","5.960908012809597","57.3321415402891","42",NULL
6387,"2023-05-02 12:11:41","52.6121138","4.946336",45,NULL,"30",12,"2.3","11","27","28","-2.42","2.38","3.47","26","0101000020E61000001D1CEC4D0CC913401437B8BE594E4A40",0,"4.854039554845016","4.642394906164419","33.759189015687","48",NULL
6387,"2023-05-02 12:11:47","52.6124321","4.9463847",45,NULL,"29.9",12,"2.1","11","26","27","-5.71","1.95","2.44","22","0101000020E610000035BD1F1219C91340A342D02C644E4A40",0,"6.508471402718153","6.353141376534523","22.5374122551652","48",NULL
6387,"2023-05-02 12:11:54","52.6128637","4.9466733",40,NULL,"29.8",12,"2.9","11","26","26","-6.94","3.41","4.59","20","0101000020E61000004FFCBDB964C91340E9335651724E4A40",0,"8.99220773781389","8.984479680830344","26.4064738386767","42",NULL
6387,"2023-05-02 12:12:00","52.6131925","4.9471997",36,NULL,"29.8",12,"2.8","11","25","26","-4.92","6.52","4.57","28","0101000020E6100000C11FD9B7EEC9134084D382177D4E4A40",0,"9.359577981939143","9.30640455864542","48.0367550559238","38",NULL
6387,"2023-05-02 12:12:06","52.6132958","4.9480831",25,NULL,"29.7",12,"2.7","11","25","25","-3.9","10.46","-2.24","25","0101000020E6100000AA8FD14BD6CA134018E30D7A804E4A40",0,"11.385921130940615","10.804738920254845","84.6349390512311","28",NULL
6387,"2023-05-02 12:12:12","52.6133709","4.9490941",25,NULL,"29.6",12,"2.6","11","25","25","-3.56","9.97","1.18","25","0101000020E6100000644EE152DFCB1340B7E809F0824E4A40",0,"10.6520843030836","10.629471790943397","74.4410089343905","27",NULL
6387,"2023-05-02 12:12:18","52.6135584","4.9498629",23,NULL,"29.5",12,"2.5","11","26","25","-3.75","8.78","1.02","25","0101000020E610000021BC2CDCA8CC1340D217E714894E4A40",0,"9.60163006994125","9.549620328109258","71.7798069662246","26",NULL
6387,"2023-05-02 12:12:24","52.6135304","4.9508739",16,NULL,"29.5",12,"2.4","11","26","25","-1.42","12.17","-2.41","23","0101000020E6100000DB7A3CE3B1CD1340088D052A884E4A40",0,"12.487329578416677","12.30326202626487","95.4745573551426","19",NULL
6387,"2023-05-02 12:12:30","52.613652","4.9517261",22,NULL,"29.4",12,"2.3","11","26","25","-2.68","7.09","3.93","31","0101000020E61000009EFF684991CE1340009013268C4E4A40",0,"8.537880298996935","8.329897853057156","61.1332696494907","24",NULL
6387,"2023-05-02 12:12:36","52.6137104","4.9524571",19,NULL,"29.3",12,"2.1","11","27","26","1.09","10.61","-0.04","29","0101000020E61000003C5FFDE950CF1340889BF80F8E4E4A40",0,"10.66591768203749","10.600027293099126","98.7630756974031","21",NULL
6387,"2023-05-02 12:12:43","52.6135413","4.9526966",-5,NULL,"29.2",12,"2.9","11","31","29","1.31","1.75","-2.64","39","0101000020E6100000A50A90B28FCF1340671F7585884E4A40",0,"3.4275647331596817","3.2055789715015774","149.429129077278","-4",NULL
6387,"2023-05-02 12:12:49","52.6135319","4.9526712",-5,NULL,"28.7",12,"2.9","11","29","28","0.02","-0.4","0.15","19","0101000020E6100000435DFF0989CF1340C0C69A36884E4A40",0,"0.427668095606862","0.4131958567792572","-75.6104015676892","-4",NULL
6387,"2023-05-02 12:12:55","52.6135339","4.9526733",-5,NULL,"28",12,"2.7","11","27","28","-0.23","0.11","0.12","31","0101000020E6100000EF16ED9689CF134061BE6147884E4A40",0,"0.28178005607210743","0.2792034763380511","27.6213035706598","-4",NULL
6387,"2023-05-02 12:13:01","52.6135386","4.9526833",-5,NULL,"27.7",12,"2.6","11","26","27","-0.22","0.05","0.01","35","0101000020E61000000CC803368CCF1340B4EACE6E884E4A40",0,"0.2258317958127243","0.18970983405739894","21.2657243653992","-4",NULL
6387,"2023-05-02 12:13:07","52.6135507","4.9526764",-6,NULL,"27.5",12,"2.4","11","26","28","-0.14","-0.11","-0.03","32","0101000020E61000001EAFF6668ACF13400D784FD4884E4A40",0,"0.18055470085267789","0.13977610625726647","-44.2318381086075","-5",NULL
6387,"2023-05-02 12:13:13","52.6135551","4.9526685",-6,NULL,"27.4",12,"2.3","11","26","29","-0.13","-0.15","-0.1","33","0101000020E6100000AEB7CD5488CF1340A26538F9884E4A40",0,"0.2222611077089287","0.14784367560982192","-69.20942016126","-5",NULL
6387,"2023-05-02 12:13:19","52.6135577","4.952665",-6,NULL,"27.4",12,"2.1","11","27","30","-0.19","0.01","-0.07","39","0101000020E6100000E42CEC6987CF1340C0DA070F894E4A40",0,"0.20273134932713294","0.11040767400441288","13.8160068191536","-5",NULL
6387,"2023-05-02 12:13:26","52.6137567","4.9526106",-4,NULL,"27.4",12,"3","11","29","32","-5.34","-3.59","4.27","33","0101000020E6100000B04A332779CF1340B7195D948F4E4A40",0,"7.7224736969445225","7.722431015031655","-23.7937904993961","-3",NULL
6387,"2023-05-02 12:13:32","52.6141515","4.9525946",-1,NULL,"28.6",12,"2.9","11","31","35","-3.87","5.6","2.41","43","0101000020E6100000836275F574CF134009A52F849C4E4A40",0,"7.221149492982402","7.219932555430811","54.9857869946431","0",NULL
6387,"2023-05-02 12:13:38","52.6136231","4.9525018",0,NULL,"29.4",12,"2.7","11","32","36","8.66","-1.56","-6.75","43","0101000020E61000004886C1A15CCF1340FA48A5338B4E4A40",0,"11.090162307198213","11.088240765527775","-168.01892366788","1",NULL
6387,"2023-05-02 12:13:44","52.6134002","4.9532171",3,NULL,"29.8",12,"2.6","11","32","35","2.05","9.69","-0.05","31","0101000020E6100000ACF3B92418D01340102ED3E5834E4A40",0,"9.904599941441349","9.756155061847737","103.74388564205","4",NULL
6387,"2023-05-02 12:13:50","52.6130754","4.9539264",0,NULL,"30",12,"2.5","11","32","34","6.43","7.17","-6.41","28","0101000020E6100000002A0B15D2D01340B67D3441794E4A40",0,"11.569006007432098","11.53937667630217","145.186230353006","2",NULL
6387,"2023-05-02 12:13:56","52.612625","4.9545893",0,NULL,"30.1",12,"2.3","11","31","33","3.4","8.99","-5.09","30","0101000020E6100000367282DB7FD1134023DBF97E6A4E4A40",0,"10.876037881508138","10.769858134618193","126.452219904481","2",NULL
6387,"2023-05-02 12:14:02","52.6121686","4.955131",2,NULL,"30.3",12,"2.2","11","30","32","7.28","5.31","-7.36","28","0101000020E6100000469561DC0DD21340AD516A8A5B4E4A40",0,"11.634607857594514","11.576094012151364","156.25482957586","4",NULL
6387,"2023-05-02 12:14:09","52.611469","4.9556323",-1,NULL,"30.5",12,"3","11","30","31","6.96","6.44","-7.65","27","0101000020E61000004B010E4691D2134048C2BE9D444E4A40",0,"12.183501138835258","12.087055076979361","151.244841312353","2",NULL
6387,"2023-05-02 12:14:15","52.6112361","4.9562708",-5,NULL,"30.7",12,"3","11","30","30","-3.96","7.33","0.99","37","0101000020E6100000A27A10A738D313403AD109FC3C4E4A40",0,"8.389910607390282","8.300076293679647","67.0788852382235","-3",NULL
6387,"2023-05-02 12:14:21","52.6115659","4.9558682",-5,NULL,"31",12,"2.8","11","29","30","-3.51","-4.94","3.19","24","0101000020E61000004325091DCFD21340A6EC99CA474E4A40",0,"6.8483428652484974","6.846654031150354","-42.4180609662154","-3",NULL
6387,"2023-05-02 12:14:27","52.6115922","4.9558628",-5,NULL,"30.7",12,"2.6","11",NULL,NULL,NULL,NULL,NULL,NULL,"0101000020E61000001ADAA5B2CDD213408DBE38A7484E4A40",0,NULL,NULL,NULL,"-3",NULL
6387,"2023-05-02 12:14:33","52.6115896","4.9558579",-5,NULL,"29.9",12,"2.5","11","29","31","0.04","-0.17","-0.21","41","0101000020E6100000327ED069CCD2134070496991484E4A40",0,"0.27313000567495327","0.22721298323662079","-130.482180746833","-3",NULL
6387,"2023-05-02 12:14:39","52.6115784","4.9558458",-5,NULL,"29.5",12,"2.4","11","28","30","0.21","-0.26","-0.24","29","0101000020E61000006913CC3DC9D2134052787533484E4A40",0,"0.4114608122288197","0.40413661392963013","-136.698990232512","-3",NULL
6387,"2023-05-02 12:14:45","52.6115649","4.9558151",-6,NULL,"29.2",12,"2.3","11","27","29","0.24","-0.42","-0.23","32","0101000020E610000085178E31C1D21340D57036C2474E4A40",0,"0.5356304696336832","0.5323056078405092","-124.409461812094","-3",NULL
6387,"2023-05-02 12:14:51","52.611548","4.9557743",-6,NULL,"29",12,"2.2","11","27","29","0.28","-0.46","-0.28","33","0101000020E6100000DE6D837FB6D2134094F77134474E4A40",0,"0.6069596362197408","0.602028103175939","-126.735466607252","-3",NULL
6387,"2023-05-02 12:14:58","52.6115271","4.9557289",-6,NULL,"28.8",12,"3","11","27","29","0.33","-0.42","-0.33","31","0101000020E6100000445EC598AAD21340128F1F85464E4A40",0,"0.6278534860936905","0.6221282131792316","-134.077408364972","-3",NULL
6387,"2023-05-02 12:15:04","52.6115105","4.955707",-6,NULL,"28.7",12,"3","11","27","30","0.21","-0.15","-0.25","30","0101000020E6100000AC3B16DBA4D213408F54DFF9454E4A40",0,"0.3593048844644336","0.3504076627087746","-151.429244733345","-3",NULL
6387,"2023-05-02 12:15:10","52.6115027","4.9557194",-5,NULL,"28.7",12,"2.7","11","29","33","-0.05","0.23","-0.24","45","0101000020E6100000699C3C1BA8D2134036F570B8454E4A40",0,"0.3361547262794322","0.26338699576086916","117.578864887401","-2",NULL
6387,"2023-05-02 12:15:16","52.611499","4.9557116",-5,NULL,"28.7",12,"2.6","11","29","32","0.11","-0.3","-0.21","38","0101000020E61000009FA1C90FA6D21340B3446799454E4A40",0,"0.38236108588610324","0.3643261719462236","-122.173240298677","-2",NULL
6387,"2023-05-02 12:15:22","52.6114941","4.9557186",-5,NULL,"28.7",12,"2.4","11","30","33","-0.01","0.05","-0.1","38","0101000020E610000033B78CE5A7D2134036994C70454E4A40",0,"0.11224972160321825","0.07570234388557256","137.977395839226","-2",NULL
6387,"2023-05-02 12:15:28","52.6114931","4.955715",-4,NULL,"29",12,"2.3","11","30","34","-0.01","-0.06","-0.04","35","0101000020E6100000C22FF5F3A6D21340651DE967454E4A40",0,"0.07280109889280519","0.06017296732170434","-101.751041346042","-1",NULL
6387,"2023-05-02 12:15:34","52.6114945","4.9557174",-4,NULL,"29",12,"2.2","11","28","32","-0.01","0","-0.01","21","0101000020E610000063DF0495A7D213408997A773454E4A40",0,"0.01414213562373095","0.002035862568672273","25.1076479108913","-1",NULL
